,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
1360,5045ae01_e180_44d1_bb29_a417f42057da,1015239,УФ,0,Свечение,Карбонатное
1361,5045ae01_e180_44d1_bb29_a417f42057da,1015239,УФ,1,Свечение,Карбонатное
1362,5045ae01_e180_44d1_bb29_a417f42057da,1015239,УФ,2,Свечение,Отсутствует
1363,e3bf434a_fb9e_4057_ba20_f0af7e1da092,1017157,УФ,0,Свечение,Отсутствует
1364,01452b94_965e_4683_821c_94854f5ceeef,1013841,УФ,0,Свечение,Отсутствует
1365,2aea346f_6419_43a7_8a93_c1551902fdc7,1003319,УФ,0,Свечение,Насыщенное
1366,e40d8718_4694_4642_ac52_208b2718c413,1011657,УФ,0,Свечение,Отсутствует
1367,00f15696_ad75_414a_bf24_61024c4c30df,1016431,УФ,0,Свечение,Отсутствует
1368,00f15696_ad75_414a_bf24_61024c4c30df,1016431,УФ,1,Свечение,Насыщенное
1369,00f15696_ad75_414a_bf24_61024c4c30df,1016431,УФ,2,Свечение,Отсутствует
1370,b770af7f_6029_412d_a43c_cda735b00765,1009913,УФ,0,Свечение,Насыщенное
1371,b770af7f_6029_412d_a43c_cda735b00765,1009913,УФ,1,Свечение,Насыщенное
1372,b770af7f_6029_412d_a43c_cda735b00765,1009913,УФ,2,Свечение,Насыщенное
1373,023c72eb_5941_4098_9d8f_12d0fa248266,1013405,УФ,0,Свечение,Насыщенное
1374,f099d20a_7d2e_4467_9e61_82463d17d4d4,1015439,УФ,0,Свечение,Отсутствует
1375,077c6efc_b187_429e_838a_9fd1b28f5918,1004711,УФ,0,Свечение,Отсутствует
1376,5d943097_9ef9_43fe_b4f3_08c84e3ca002,1010407,УФ,0,Свечение,Отсутствует
1377,a9398c59_3fde_454d_9b62_850c578e44c1,1008517,УФ,0,Свечение,Насыщенное
1378,a9398c59_3fde_454d_9b62_850c578e44c1,1008517,УФ,1,Свечение,Отсутствует
1379,a9398c59_3fde_454d_9b62_850c578e44c1,1008517,УФ,2,Свечение,Насыщенное
1380,9fe23bfe_4d75_408e_9ef1_4db5182c34d0,1008507,УФ,0,Свечение,Насыщенное
1381,7043f4d6_e51c_4873_a0fa_831151e81c4f,1000097,УФ,0,Свечение,Отсутствует
1382,865b5176_bfd1_4809_a1fa_c046c03221ea,1005485,УФ,0,Свечение,Отсутствует
1383,865b5176_bfd1_4809_a1fa_c046c03221ea,1005485,УФ,1,Свечение,Карбонатное
1384,865b5176_bfd1_4809_a1fa_c046c03221ea,1005485,УФ,2,Свечение,Отсутствует
1385,7727fc0d_67fa_469b_8cd6_162ba1a66a04,1005565,УФ,0,Свечение,Насыщенное
1386,7727fc0d_67fa_469b_8cd6_162ba1a66a04,1005565,УФ,1,Свечение,Насыщенное
1387,7727fc0d_67fa_469b_8cd6_162ba1a66a04,1005565,УФ,2,Свечение,Отсутствует
1388,7727fc0d_67fa_469b_8cd6_162ba1a66a04,1005565,УФ,3,Свечение,Насыщенное
1389,7727fc0d_67fa_469b_8cd6_162ba1a66a04,1005565,УФ,4,Свечение,Насыщенное
1390,db2319c8_f053_40da_b738_2e93b0d216ea,1006739,УФ,0,Свечение,Отсутствует
1391,8b0281a2_3e4e_4e2b_a5d6_aa715f2b4ba4,1003975,УФ,0,Свечение,Отсутствует
1392,4ac9101e_bdb7_4edd_83de_aaaa39ad23a8,1012363,УФ,0,Свечение,Насыщенное
1393,dd576647_0642_4cc4_90b1_7331ce5cc1db,1005451,УФ,0,Свечение,Отсутствует
1394,dd576647_0642_4cc4_90b1_7331ce5cc1db,1005451,УФ,1,Свечение,Карбонатное
1395,dd576647_0642_4cc4_90b1_7331ce5cc1db,1005451,УФ,2,Свечение,Отсутствует
1396,f24a2a1d_cb3e_4163_8449_dd6133093b00,1003353,УФ,0,Свечение,Отсутствует
1397,f24a2a1d_cb3e_4163_8449_dd6133093b00,1003353,УФ,1,Свечение,Насыщенное
1398,f24a2a1d_cb3e_4163_8449_dd6133093b00,1003353,УФ,2,Свечение,Отсутствует
1399,021881af_cf59_4f89_86ec_6153789515ea,1016217,УФ,0,Свечение,Отсутствует
1400,5dabc519_751d_458d_a1bf_5b2b0f20addd,1011677,УФ,0,Свечение,Отсутствует
1401,8b05a04a_3348_4293_bb15_401f7417e520,1008279,УФ,0,Свечение,Отсутствует
1402,8b05a04a_3348_4293_bb15_401f7417e520,1008279,УФ,1,Свечение,Насыщенное
1403,8b05a04a_3348_4293_bb15_401f7417e520,1008279,УФ,2,Свечение,Насыщенное
1404,a1cdb62a_8653_4a28_9f8d_e2d109614be2,1005771,УФ,0,Свечение,Отсутствует
1405,a1cdb62a_8653_4a28_9f8d_e2d109614be2,1005771,УФ,1,Свечение,Насыщенное
1406,a46b60a6_d66a_4936_a63b_ab6600257ea2,1002577,УФ,0,Свечение,Насыщенное
1407,2b41c76b_01ac_41a3_b560_5f302d970742,1016349,УФ,0,Свечение,Отсутствует
1408,52cc043d_fcbc_42e9_8e41_d515faa1d4e4,1008521,УФ,0,Свечение,Отсутствует
1409,52cc043d_fcbc_42e9_8e41_d515faa1d4e4,1008521,УФ,1,Свечение,Насыщенное
1410,52cc043d_fcbc_42e9_8e41_d515faa1d4e4,1008521,УФ,2,Свечение,Насыщенное
1411,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,0,Свечение,Насыщенное
1412,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,1,Свечение,Отсутствует
1413,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,2,Свечение,Насыщенное
1414,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,3,Свечение,Отсутствует
1415,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,4,Свечение,Насыщенное
1416,324bbe8d_06f7_4f87_b416_186d6cb13d3b,1008529,УФ,5,Свечение,Отсутствует
1417,dba8b850_ed73_4b68_8daf_8c8322d850b5,1003341,УФ,0,Свечение,Насыщенное
1418,3d98b963_d3e3_4347_a147_79c919ff501d,1001525,УФ,0,Свечение,Отсутствует
1419,400c6ce8_d5ab_4f0e_a578_c94c1cd8ce66,1010005,УФ,0,Свечение,Насыщенное
1420,400c6ce8_d5ab_4f0e_a578_c94c1cd8ce66,1010005,УФ,1,Свечение,Отсутствует
1421,400c6ce8_d5ab_4f0e_a578_c94c1cd8ce66,1010005,УФ,2,Свечение,Насыщенное
1422,400c6ce8_d5ab_4f0e_a578_c94c1cd8ce66,1010005,УФ,3,Свечение,Отсутствует
1423,53ef0e05_90d5_4633_acec_555092871873,1016371,УФ,0,Свечение,Отсутствует
1424,081bd204_3937_4299_ac33_e76eae24538a,1004645,УФ,0,Свечение,Отсутствует
1425,52cb7ab6_52e7_4abe_9215_ae8ac9498f01,1005895,УФ,0,Свечение,Отсутствует
1426,52cb7ab6_52e7_4abe_9215_ae8ac9498f01,1005895,УФ,1,Свечение,Насыщенное
1427,52cb7ab6_52e7_4abe_9215_ae8ac9498f01,1005895,УФ,2,Свечение,Отсутствует
1428,c81cab3a_17f4_4e59_93e2_cc371b62ceef,1010435,УФ,0,Свечение,Отсутствует
1429,6c4fabbd_8942_4d05_86a4_18d1a76b9a17,1003825,УФ,0,Свечение,Насыщенное
1430,2a5b2d4f_55f6_426f_8f78_7d0c4693e77e,1011773,УФ,0,Свечение,Отсутствует
1431,65bc97a5_41b3_4f40_aa0b_41a7e01d7cfe,1014259,УФ,0,Свечение,Насыщенное
1432,65bc97a5_41b3_4f40_aa0b_41a7e01d7cfe,1014259,УФ,1,Свечение,Отсутствует
1433,65bc97a5_41b3_4f40_aa0b_41a7e01d7cfe,1014259,УФ,2,Свечение,Насыщенное
1434,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,0,Свечение,Насыщенное
1435,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,1,Свечение,Насыщенное
1436,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,2,Свечение,Насыщенное
1437,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,3,Свечение,Отсутствует
1438,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,4,Свечение,Насыщенное
1439,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,5,Свечение,Насыщенное
1440,727548aa_d7a0_4e0f_86b3_ed0478572d39,1005419,УФ,6,Свечение,Насыщенное
1441,4212653f_3250_4037_84d0_700cc758c7e6,1006737,УФ,0,Свечение,Отсутствует
1442,78cc7cc7_87c9_4554_a0d7_25743e69c333,1003373,УФ,0,Свечение,Насыщенное
1443,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,0,Свечение,Отсутствует
1444,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,1,Свечение,Насыщенное
1445,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,2,Свечение,Отсутствует
1446,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,3,Свечение,Насыщенное
1447,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,4,Свечение,Отсутствует
1448,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,5,Свечение,Насыщенное
1449,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,6,Свечение,Отсутствует
1450,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,7,Свечение,Насыщенное
1451,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,8,Свечение,Насыщенное
1452,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,9,Свечение,Отсутствует
1453,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,10,Свечение,Насыщенное
1454,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,11,Свечение,Насыщенное
1455,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,12,Свечение,Отсутствует
1456,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,13,Свечение,Насыщенное
1457,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,14,Свечение,Отсутствует
1458,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,15,Свечение,Насыщенное
1459,88eafcc3_3ac8_4c28_a3e8_39be8861c090,1008375,УФ,16,Свечение,Отсутствует
1460,13460f8f_b471_4faa_a9e7_732148a5e8b3,1005613,УФ,0,Свечение,Отсутствует
1461,dd7d26a7_8647_4d86_8f98_fdadd79d2fa7,1005955,УФ,0,Свечение,Отсутствует
1462,5677ad49_3576_4453_9d2d_996f84a9fee9,1005493,УФ,0,Свечение,Отсутствует
1463,f9f703b3_7c77_490a_a222_1eb49115c058,1006963,УФ,0,Свечение,Отсутствует
1464,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,0,Свечение,Насыщенное
1465,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,1,Свечение,Отсутствует
1466,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,2,Свечение,Насыщенное
1467,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,3,Свечение,Отсутствует
1468,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,4,Свечение,Насыщенное
1469,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,5,Свечение,Отсутствует
1470,bfefd67f_fd18_40fa_a88b_2cd09879cc33,1008367,УФ,6,Свечение,Насыщенное
1471,3edee07c_e0f9_442a_a18b_3c0d7e851243,1014415,УФ,0,Свечение,Насыщенное
1472,3edee07c_e0f9_442a_a18b_3c0d7e851243,1014415,УФ,1,Свечение,Насыщенное
1473,c3003187_43ab_4933_a047_ddbaf0a0cd11,1012443,УФ,0,Свечение,Насыщенное
1474,c3003187_43ab_4933_a047_ddbaf0a0cd11,1012443,УФ,1,Свечение,Насыщенное
1475,c3003187_43ab_4933_a047_ddbaf0a0cd11,1012443,УФ,2,Свечение,Насыщенное
1476,c9a2c1aa_efc3_4385_bc02_86b641e8cf6a,1014399,УФ,0,Свечение,Насыщенное
1477,f70f721c_f0fb_4891_8d5c_de88199e03be,1017267,УФ,0,Свечение,Отсутствует
1478,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,0,Свечение,Отсутствует
1479,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,1,Свечение,Насыщенное
1480,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,2,Свечение,Отсутствует
1481,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,3,Свечение,Насыщенное
1482,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,4,Свечение,Отсутствует
1483,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,5,Свечение,Насыщенное
1484,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,6,Свечение,Отсутствует
1485,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,7,Свечение,Насыщенное
1486,3e94015b_f403_469a_a819_347207336d6a,1001533,УФ,8,Свечение,Отсутствует
1487,292f3e27_79bd_4e53_88e4_c075d2e114a4,1006961,УФ,0,Свечение,Отсутствует
1488,f2085f0a_0467_41a3_b789_f773496541a4,1005637,УФ,0,Свечение,Отсутствует
1489,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,0,Свечение,Насыщенное
1490,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,1,Свечение,Отсутствует
1491,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,2,Свечение,Насыщенное
1492,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,3,Свечение,Насыщенное
1493,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,4,Свечение,Отсутствует
1494,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,5,Свечение,Насыщенное
1495,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,6,Свечение,Отсутствует
1496,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,7,Свечение,Насыщенное
1497,1d3317fc_38f4_453c_9a23_3b690ed24923,1006637,УФ,8,Свечение,Отсутствует
1498,def05933_a9d5_43bc_bd11_c90510804c50,1005809,УФ,0,Свечение,Насыщенное
1499,36ef43bc_4764_4cd1_89ab_3acff07627e4,1007687,УФ,0,Свечение,Насыщенное
1500,53d02fd1_7b6d_4922_85d0_9e88453418a7,1001557,УФ,0,Свечение,Насыщенное
1501,53d02fd1_7b6d_4922_85d0_9e88453418a7,1001557,УФ,1,Свечение,Насыщенное
1502,53d02fd1_7b6d_4922_85d0_9e88453418a7,1001557,УФ,2,Свечение,Насыщенное
1503,53d02fd1_7b6d_4922_85d0_9e88453418a7,1001557,УФ,3,Свечение,Насыщенное
1504,53d02fd1_7b6d_4922_85d0_9e88453418a7,1001557,УФ,4,Свечение,Насыщенное
1505,d133e69c_6f10_4431_ada4_bd880de4cee0,1010469,УФ,0,Свечение,Отсутствует
1506,030ee8da_6ee9_448e_8c98_d6503bb5c8ed,1008515,УФ,0,Свечение,Насыщенное
1507,fbf352d5_91bd_49fe_99c8_bd77666a7f2e,1001075,УФ,0,Свечение,Отсутствует
1508,cbb5e155_04b7_448c_a46a_4b6e724ef40c,1005869,УФ,0,Свечение,Отсутствует
1509,7a617150_fec2_4ec1_9579_f64ed547acfa,1017297,УФ,0,Свечение,Отсутствует
1510,6b9263f7_f092_4e04_ae6f_23db50343502,1005897,УФ,0,Свечение,Отсутствует
1511,94a59785_0c18_45da_ada0_857184cbc75b,1000223,УФ,0,Свечение,Отсутствует
1512,2311156e_13ff_4990_aafc_45afe061653b,1005913,УФ,0,Свечение,Отсутствует
1513,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,0,Свечение,Отсутствует
1514,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,1,Свечение,Насыщенное
1515,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,2,Свечение,Отсутствует
1516,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,3,Свечение,Насыщенное
1517,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,4,Свечение,Отсутствует
1518,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,5,Свечение,Насыщенное
1519,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,6,Свечение,Отсутствует
1520,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,7,Свечение,Насыщенное
1521,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,8,Свечение,Отсутствует
1522,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,9,Свечение,Насыщенное
1523,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,10,Свечение,Отсутствует
1524,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,11,Свечение,Насыщенное
1525,f2ab9e8f_01fb_435d_8e2e_7d351d22d133,1005531,УФ,12,Свечение,Отсутствует
1526,85058df0_7d6f_4974_bfa6_6acb78006dc4,1005397,УФ,0,Свечение,Отсутствует
1527,9c6276d7_3989_4d82_a0c5_dfbad601ce9f,1005629,УФ,0,Свечение,Отсутствует
1528,881fbf45_5022_403a_8896_9e8de039fbd8,1010091,УФ,0,Свечение,Насыщенное
1529,881fbf45_5022_403a_8896_9e8de039fbd8,1010091,УФ,1,Свечение,Насыщенное
1530,ea40ef26_1b2f_4574_9b0b_9338daf8bb90,1006985,УФ,0,Свечение,Отсутствует
1531,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,0,Свечение,Отсутствует
1532,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,1,Свечение,Карбонатное
1533,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,2,Свечение,Отсутствует
1534,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,3,Свечение,Карбонатное
1535,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,4,Свечение,Отсутствует
1536,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,5,Свечение,Карбонатное
1537,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,6,Свечение,Отсутствует
1538,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,7,Свечение,Карбонатное
1539,3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,8,Свечение,Отсутствует
1540,a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,0,Свечение,Насыщенное
1541,a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,1,Свечение,Отсутствует
1542,a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,2,Свечение,Насыщенное
1543,fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,0,Свечение,Отсутствует
1544,fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,1,Свечение,Карбонатное
1545,fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,2,Свечение,Отсутствует
1546,c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,0,Свечение,Насыщенное
1547,c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,1,Свечение,Насыщенное
1548,c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,2,Свечение,Отсутствует
1549,c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,3,Свечение,Карбонатное
1550,c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,4,Свечение,Насыщенное
1551,2a3423c4_a101_4cd8_8f0d_ec68ca548824,1005619,УФ,0,Свечение,Отсутствует
1552,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,0,Свечение,Отсутствует
1553,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,1,Свечение,Насыщенное
1554,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,2,Свечение,Насыщенное
1555,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,3,Свечение,Насыщенное
1556,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,4,Свечение,Насыщенное
1557,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,5,Свечение,Отсутствует
1558,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,6,Свечение,Насыщенное
1559,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,7,Свечение,Отсутствует
1560,07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,8,Свечение,Насыщенное
1561,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,0,Свечение,Насыщенное
1562,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,1,Свечение,Отсутствует
1563,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,2,Свечение,Насыщенное
1564,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,3,Свечение,Отсутствует
1565,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,4,Свечение,Насыщенное
1566,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,5,Свечение,Отсутствует
1567,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,6,Свечение,Насыщенное
1568,c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,7,Свечение,Насыщенное
1569,15e725a7_9ee7_4792_8c18_be2563d11abe,1005937,УФ,0,Свечение,Отсутствует
1570,45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,0,Свечение,Насыщенное
1571,45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,1,Свечение,Насыщенное
1572,45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,2,Свечение,Отсутствует
1573,3ad1e593_5b01_42db_ab1e_14729ae56fbb,1008261,УФ,0,Свечение,Насыщенное
1574,d640b957_490b_4472_b7b5_2cbba536a608,1011673,УФ,0,Свечение,Отсутствует
1575,43a69120_d3ae_44df_83a9_f7b26826e7c8,1012361,УФ,0,Свечение,Насыщенное
1576,2f1e717d_ab0b_42dc_8d3c_18ebdfadcbe8,1008511,УФ,0,Свечение,Насыщенное
1577,425bc799_2225_4ada_8d6f_d48afb13fd5f,1008307,УФ,0,Свечение,Насыщенное
1578,5a1c0be3_78bd_4adc_bb91_6d119841f3b1,1012347,УФ,0,Свечение,Отсутствует
1579,c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,0,Свечение,Насыщенное
1580,c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,1,Свечение,Отсутствует
1581,c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,2,Свечение,Насыщенное
1582,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,0,Свечение,Насыщенное
1583,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,1,Свечение,Отсутствует
1584,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,2,Свечение,Насыщенное
1585,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,3,Свечение,Отсутствует
1586,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,4,Свечение,Насыщенное
1587,7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,5,Свечение,Отсутствует
1588,a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,0,Свечение,Отсутствует
1589,a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,1,Свечение,Насыщенное
1590,a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,2,Свечение,Карбонатное
1591,a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,3,Свечение,Насыщенное
1592,a02f0f74_32eb_49ca_abd8_29ed1235e4a0,1003303,УФ,0,Свечение,Насыщенное
1593,ed7ed5fb_2d59_4f64_a963_cdfd082605dd,1009611,УФ,0,Свечение,Карбонатное
1594,ed7ed5fb_2d59_4f64_a963_cdfd082605dd,1009611,УФ,1,Свечение,Отсутствует
1595,3a671423_ebe9_4be3_aa53_05f8f3fc6e10,1011687,УФ,0,Свечение,Отсутствует
1596,72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,0,Свечение,Насыщенное
1597,72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,1,Свечение,Отсутствует
1598,72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,2,Свечение,Насыщенное
1599,83f948cc_8019_48b4_abdd_c857821cd2cb,1001519,УФ,0,Свечение,Отсутствует
1600,1c6ad3ed_d027_4d39_9393_6fc6a61b642e,1004709,УФ,0,Свечение,Отсутствует
1601,c2161161_4ccf_49e2_92f4_6f7c813687be,1007889,УФ,0,Свечение,Насыщенное
1602,020cac64_463a_4826_afbd_3ee35f2ad54a,1003069,УФ,0,Свечение,Насыщенное
1603,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,0,Свечение,Насыщенное
1604,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,1,Свечение,Насыщенное
1605,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,2,Свечение,Отсутствует
1606,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,3,Свечение,Насыщенное
1607,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,4,Свечение,Отсутствует
1608,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,5,Свечение,Насыщенное
1609,024dac39_2290_42a8_8e78_a0f92651a2b9,1005589,УФ,6,Свечение,Насыщенное
1610,04e6a18e_3074_406e_8493_9226da98283a,1005927,УФ,0,Свечение,Отсутствует
1611,c031fd0c_f29c_402b_89ca_4edf9cb71a59,1001811,УФ,0,Свечение,Отсутствует
1612,c031fd0c_f29c_402b_89ca_4edf9cb71a59,1001811,УФ,1,Свечение,Карбонатное
1613,c031fd0c_f29c_402b_89ca_4edf9cb71a59,1001811,УФ,2,Свечение,Насыщенное
1614,9420d0af_a763_4163_ae3d_5ff496471682,1009059,УФ,0,Свечение,Отсутствует
1615,9420d0af_a763_4163_ae3d_5ff496471682,1009059,УФ,1,Свечение,Карбонатное
1616,9420d0af_a763_4163_ae3d_5ff496471682,1009059,УФ,2,Свечение,Отсутствует
1617,ade341b4_4481_4d8e_87f0_31878e5c6be0,1001741,УФ,0,Свечение,Отсутствует
1618,ade341b4_4481_4d8e_87f0_31878e5c6be0,1001741,УФ,1,Свечение,Карбонатное
1619,ade341b4_4481_4d8e_87f0_31878e5c6be0,1001741,УФ,2,Свечение,Отсутствует
1620,ade341b4_4481_4d8e_87f0_31878e5c6be0,1001741,УФ,3,Свечение,Карбонатное
1621,82c1949b_7a36_48fe_801d_6ad8eff0aa31,1008985,УФ,0,Свечение,Отсутствует
1622,1e5c88ab_2eaa_4b50_9ff5_cf09e1899072,1002899,УФ,0,Свечение,Отсутствует
1623,63071692_c699_48fa_9f2b_e9e1ae179539,1017281,УФ,0,Свечение,Отсутствует
1624,63071692_c699_48fa_9f2b_e9e1ae179539,1017281,УФ,1,Свечение,Карбонатное
1625,63071692_c699_48fa_9f2b_e9e1ae179539,1017281,УФ,2,Свечение,Отсутствует
1626,63071692_c699_48fa_9f2b_e9e1ae179539,1017281,УФ,3,Свечение,Карбонатное
1627,63855efc_e781_4a75_bcc7_281a190bedbb,1001073,УФ,0,Свечение,Отсутствует
1628,6a60c619_2c64_4782_a243_600950be201b,1013591,УФ,0,Свечение,Отсутствует
1629,6700c842_030e_4a50_ba42_3edfdc23d757,1002267,УФ,0,Свечение,Насыщенное
1630,0368660f_b4e5_491a_849c_748345987d87,1016415,УФ,0,Свечение,Отсутствует
